phi1_fine,dm_interp
-9.839920043945312,16.954452514648438
-9.824912071228027,16.954317092895508
-9.809905052185059,16.954181671142578
-9.794897079467773,16.95404624938965
-9.779890060424805,16.95391082763672
-9.76488208770752,16.95377540588379
-9.74987506866455,16.953641891479492
-9.734867095947266,16.953506469726562
-9.719860076904297,16.953371047973633
-9.704852104187012,16.953235626220703
-9.689845085144043,16.953100204467773
-9.674837112426758,16.952964782714844
-9.659830093383789,16.952829360961914
-9.644822120666504,16.952693939208984
-9.629815101623535,16.952558517456055
-9.61480712890625,16.952423095703125
-9.599800109863281,16.952287673950195
-9.584792137145996,16.952152252197266
-9.569785118103027,16.952016830444336
-9.554777145385742,16.951881408691406
-9.539770126342773,16.951745986938477
-9.524762153625488,16.95161247253418
-9.50975513458252,16.95147705078125
-9.494747161865234,16.95134162902832
-9.479740142822266,16.95120620727539
-9.46473217010498,16.95107078552246
-9.449725151062012,16.95093536376953
-9.434717178344727,16.9507999420166
-9.419710159301758,16.950664520263672
-9.404702186584473,16.950529098510742
-9.389695167541504,16.950393676757812
-9.374687194824219,16.950258255004883
-9.35968017578125,16.950122833251953
-9.344672203063965,16.949987411499023
-9.329665184020996,16.949851989746094
-9.314657211303711,16.949716567993164
-9.299650192260742,16.949583053588867
-9.284642219543457,16.949447631835938
-9.269635200500488,16.949312210083008
-9.254627227783203,16.949176788330078
-9.239620208740234,16.94904136657715
-9.22461223602295,16.94890594482422
-9.20960521697998,16.94877052307129
-9.194597244262695,16.94863510131836
-9.179590225219727,16.94849967956543
-9.164582252502441,16.9483642578125
-9.149575233459473,16.94822883605957
