phi1_center,phi1_lo,phi1_hi,fit_lo,fit_hi,n_signal,n_control,n_depth,cluster_bin,success,sampler_used,optimizer_success,sampler_success,message,mu_prior_center,mu_prior_sigma,f_stream,f_stream_err,mu,mu_err,sigma,sigma_err,bg_tilt,bg_tilt_err,n_stream,n_stream_err,linear_density,linear_density_err,peak_surface_density,peak_surface_density_err,map_neglogpost,acc_frac,track_poly,track_resid
-5.0,-5.5625,-4.4375,-1.7611261211708422,1.2388738788291578,2180,1691,10303,False,True,map,True,True,laplace_ok,-0.26112612117084233,0.35,0.11493754345876374,0.01507082543458413,-0.3101621537000642,0.025580853435481173,0.1720147409182693,0.02250646890901085,-0.01876928725841694,0.02787472520924756,250.56384474010494,32.854399447393405,222.72341754675995,29.203910619905248,516.5475215703907,95.68287021438826,2324.8634758768158,nan,-0.14692221324685462,-0.1632399404532096
-4.25,-4.8125,-3.6875,-1.8062778456851065,1.1937221543148935,2219,1698,10378,False,True,map,True,True,laplace_ok,-0.30627784568510663,0.35,0.14669643117135034,0.013020510853143215,-0.34393918020621733,0.011943833023946767,0.12191267798622848,0.01120323186871743,0.044140751075882646,0.027864271004539594,325.5193807692264,28.892513583124792,289.35056068375684,25.682234296110927,946.8594605693984,120.97147278387074,2311.319689308136,nan,-0.22041179132178534,-0.12352738888443199
-3.5,-4.0625,-2.9375,-1.8376534388918402,1.1623465611081598,2490,1812,10825,False,True,map,True,True,laplace_ok,-0.33765343889184013,0.35,0.17088520251871872,0.012911080748767435,-0.31538636767326717,0.009995157807132459,0.12453858258225647,0.010226262106033862,0.08430131295029027,0.0268554219821564,425.5041542716096,32.14859106443092,378.2259149080974,28.57652539060526,1211.5948798493278,135.1946793316949,2548.321020569075,nan,-0.2889679864247706,-0.026418381248496547
-2.75,-3.3125,-2.1875,-1.8227666696319675,1.1772333303680325,2536,1890,11116,False,True,map,True,True,laplace_ok,-0.3227666696319676,0.35,0.16161329143314973,0.012370949406216174,-0.32263153743872613,0.010180566306973912,0.11961514959547569,0.009120899504419857,0.0006331669947406021,0.026453631869939105,409.85130707446774,31.37272769416422,364.31227295508245,27.886869061479306,1215.0598769675166,131.2813430751873,2594.431844566441,nan,-0.3525907985558102,0.02995926111708408
-2.0,-2.5625,-1.4375,-1.7756599290029398,1.2243400709970602,2233,1941,10776,False,True,map,True,True,laplace_ok,-0.27565992900293984,0.35,0.14652149866672015,0.013038718009785507,-0.29383768295216317,0.01131771807780133,0.11449220880426964,0.010352867945032774,0.04505126643206778,0.02923094767202183,327.18250652278607,29.11545731585104,290.82889468692093,25.8804065029787,1013.3784967969069,128.56526124774203,2236.9798042502775,nan,-0.4112802277149043,0.11744254476274113
-1.25,-1.8125,-0.6875,-1.6963332170047574,1.3036667829952426,2375,2059,10978,False,True,map,True,True,laplace_ok,-0.19633321700475725,0.35,0.11892489090562419,0.011800351689115298,-0.2634604831964342,0.012345245265351912,0.1097471039561633,0.010129353481264203,0.10507230342974584,0.02691057678562373,282.44661590085747,28.025835261648833,251.06365857853996,24.911853565910075,912.6428385687216,123.6771739209275,2465.5954199153457,nan,-0.46503627390205277,0.20157579070561854
-0.5,-1.0625,0.0625,-1.5847865336374198,1.4152134663625802,3376,2311,12132,True,True,map,True,True,laplace_ok,-0.0847865336374198,0.35,0.2922293424537477,0.012558528940909986,-0.022434127262790125,0.005002374098706288,0.09443358248027328,0.006282056167657762,0.03260794248454571,0.02533398470556364,986.5662601238523,42.39759370451211,876.9477867767577,37.68674995956632,3704.7366059928027,293.40540931200843,2892.088867264923,nan,-0.5138589371172557,0.49142480985446557
0.25,-0.3125,0.8125,-1.398682350105095,1.601317649894905,3601,2537,12710,True,True,map,True,True,laplace_ok,0.10131764989490503,0.35,0.31622242377102094,0.011851661083542511,0.016191918733880456,0.00401857179498195,0.09018966064501012,0.005079191464658641,-0.00029100853904225527,0.024819403164057893,1138.7169479994463,42.677831561836584,1012.1928426661746,37.935850277188074,4477.3039167832085,302.8804635594531,2889.7842321288354,nan,0.3412284598900896,-0.32503654115620917
1.0,0.4375,1.5625,-1.2917538887451743,1.7082461112548257,2317,2537,11728,False,True,map,True,True,laplace_ok,0.20824611125482562,0.35,0.11046957972495958,0.012480722203043155,0.28522825754047576,0.016702951420043122,0.1306725348050972,0.01379282006690493,-0.10584294603559764,0.025828275696346593,255.95801622273135,28.91783334445099,227.51823664242787,25.704740750623102,694.6114904285336,107.39680864218924,2459.342535252378,nan,0.34770264012003926,-0.0624743825795635
1.75,1.1875,2.3125,-1.16398560462438,1.83601439537562,2267,2497,11882,False,True,map,True,True,laplace_ok,0.3360143953756201,0.35,0.11367820462748181,0.013284297971790742,0.4050770741136556,0.018396134063671958,0.14245186185719796,0.01732656740214744,-0.09110712002372694,0.02585147817582342,257.70848989050126,30.115503502049613,229.07421323600113,26.769336446266323,641.5317274065984,108.20814094034837,2431.1873302296303,nan,0.39102400901922424,0.014053065094431383
