phi1_center,map_cluster_bin,map_success,map_mu,map_mu_err,map_sigma,map_sigma_err,map_linear_density,map_linear_density_err,map_peak_surface_density,map_peak_surface_density_err,map_track_poly,map_track_resid,map_f_stream,map_f_stream_err,map_n_stream,map_n_stream_err,alt_cluster_bin,alt_success,alt_mu,alt_mu_err,alt_sigma,alt_sigma_err,alt_linear_density,alt_linear_density_err,alt_peak_surface_density,alt_peak_surface_density_err,alt_track_poly,alt_track_resid,alt_f_stream,alt_f_stream_err,alt_n_stream,alt_n_stream_err
-12.5,False,True,0.9176414289484216,0.0432302172442565,0.2508685119283367,0.0479467118537157,222.555883779241,41.98393951885728,353.91827818155826,95.0418492990922,0.8143566348143292,0.1032847941340925,0.1084815291384948,0.0204644419231865,250.3753692516461,47.23193195871444,False,True,0.9248067285127868,0.0467063730698816,0.2617171802964682,0.0510669637172533,220.60763890512277,43.30433270772792,336.2779410930905,93.07361495330149,0.8324911259134926,0.092315602599294,0.1075318863813964,0.0211080477886455,248.18359376826308,48.7173742961939
-11.75,False,True,0.9282213540868433,0.0441293377531528,0.1841176589327443,0.0513373394928426,140.8477777772099,32.76759674821,305.1860097593347,110.82476612155725,0.6894715758622618,0.2387497782245813,0.0728858095673234,0.0169565530550764,158.45374999936115,36.863546341736246,False,True,0.9186244663095056,0.0473018695801203,0.1979464155397512,0.0578708726214788,137.97459351337824,34.900156379111394,278.07474474138183,107.50169172292344,0.6907600110483545,0.2278644552611511,0.0713989961833259,0.0180601085218492,155.22141770255053,39.26267592650032
-11.0,False,True,0.6591527349668179,0.0509078432692345,0.2020663955238602,0.0565498791192937,130.51610073952588,32.86383835127546,257.6796142829265,97.00644791656568,0.570673359888253,0.0884793750785649,0.0688053483280068,0.0173251256537886,146.83061333196662,36.9718181451849,False,True,0.6649763535662689,0.0583203975537793,0.2167790021444372,0.0646352749734824,129.05988986518045,34.52317881764123,237.51122692624716,95.1396129624149,0.5578487665597638,0.1071275870065051,0.0680376645259269,0.0181998951123928,145.192376098328,38.838576169846384
-10.25,False,True,0.4523448155347107,0.0968293629749935,0.4647960625139063,0.1049467440680522,243.3383303489424,71.38968278703436,208.8613829760654,77.3213660664624,0.4579619868923023,-0.0056171713575915,0.1353216122800594,0.0397001449013414,273.7556216425602,80.31339313541366,False,True,0.4430026646255329,0.1174853234607078,0.5162758922123027,0.1779914660720772,260.05141163002264,115.30206991329644,200.9497339353408,112.86277984022789,0.43375739244772,0.0092452721778129,0.1446158369173383,0.0641200339359656,292.5578380837755,129.7148286524585
-9.5,False,True,0.2723905177468922,0.0302825997694206,0.183592603659621,0.0276050606764564,169.77157434105857,27.65417898220911,368.90951849308857,81.77948969120416,0.3513374568744101,-0.0789469391275178,0.0965098641403187,0.0157205413617914,190.9930211336909,31.11095135498525,False,True,0.2722891045821218,0.0309792877728463,0.1855044861787635,0.0288605033009377,165.6197573446858,27.352094639695416,356.1785757081322,80.81342988185752,0.3184858887122237,-0.0461967841301018,0.0941496852009962,0.0155488158007364,186.32222701277152,30.771106469657344
-8.75,False,True,0.2423218116262985,0.0525364017564991,0.1155394233959,0.0689135886880377,108.79790632213104,39.48764922666509,375.6647175079516,262.2889491837163,0.2507997698345763,-0.0084779582082777,0.0611071615638529,0.0221785348876676,122.3976446123974,44.42360537999822,False,True,0.2349052122217619,0.0377629271382531,0.1163481286842191,0.0500108898891144,103.31956670866684,29.10923325911694,354.2690717846858,182.07442902033907,0.2120342553532747,0.0228709568684872,0.0580302109571893,0.0163494195788849,116.23451254725018,32.74788741650656
-8.0,False,True,0.1439769374134229,0.0226186324983666,0.1010058891564042,0.0220111163900218,97.04679243439924,20.066021679349014,383.305062732265,115.14545324207596,0.156348925772801,-0.0123719883593781,0.0541824523517117,0.0112031138408276,109.17764148869914,22.57427438926764,False,True,0.1491480316049797,0.0281847981901065,0.1124000075324102,0.0369059056795328,98.59218943531016,24.837256421987885,349.9340769327905,144.82081662154712,0.1144024923708728,0.0347455392341069,0.0550452670544535,0.0138669545780329,110.91621311472392,27.94191347473637
-7.25,False,True,0.0636560566905217,0.0235312799877251,0.1090407902567714,0.0219120322095986,111.13862752670968,21.41648636193129,406.6175364446939,113.2088484596783,0.067984924689084,-0.0043288679985623,0.0616827607141333,0.011886308414984,125.03095596754838,24.093547157172704,False,True,0.0654504806308699,0.0267581091328355,0.1131767235837643,0.030092320283481,109.1298031974228,25.013634436072014,384.677088793061,135.0394999880932,0.0255905997650182,0.0398598808658517,0.0605678483458809,0.0138827522153828,122.77102859710064,28.14033874058101
-6.5,False,True,-0.0305563392664093,0.0334291910577525,0.1804095184377969,0.1017218630883776,175.82112776105794,60.4117074899696,388.795903116012,256.71523054590324,-0.0142922334165745,-0.0162641058498347,0.0985053629139393,0.033846200660466,197.79876873119017,67.9631709262158,False,True,-0.0321435999644628,0.0351844507427817,0.1873649099508312,0.0721786129338776,173.9093920568917,43.7094042854188,370.2924387955569,170.322940592253,-0.0544014224642892,0.0222578224998264,0.0974342958486071,0.0244885855682749,195.6480660640032,49.17307982109615
-5.75,False,True,-0.2173596140164353,0.0219996580861524,0.131862634084569,0.0219487908773152,157.96566952274966,25.438614420214854,477.9154069084348,110.68645469634572,-0.0904825485441747,-0.1268770654722606,0.0838261217986289,0.0134992647277083,177.71137821309338,28.61844122274172,False,True,-0.2188227613825414,0.0228258905337929,0.1335697080468963,0.02433509719063,153.60845388718496,25.651461390465823,458.7934478465444,113.38770030106924,-0.1255735743170493,-0.093249187065492,0.0815139201052278,0.0136122141812613,172.8095106230831,28.857894064274056
