phi1_center,phi1_lo,phi1_hi,fit_lo,fit_hi,n_signal,n_control,n_depth,cluster_bin,success,sampler_used,optimizer_success,sampler_success,message,mu_prior_center,mu_prior_sigma,f_stream,f_stream_err,mu,mu_err,sigma,sigma_err,bg_tilt,bg_tilt_err,n_stream,n_stream_err,linear_density,linear_density_err,peak_surface_density,peak_surface_density_err,map_neglogpost,acc_frac,track_poly,track_resid
-5.0,-5.5625,-4.4375,-1.7611261211708422,1.2388738788291578,2111,1691,10303,False,True,map,True,True,laplace_ok,-0.26112612117084233,0.35,0.11690191246291359,0.015429582654719536,-0.29054123791441366,0.025165164117432245,0.1689639989296017,0.023027642686365847,-0.03552518986098772,0.02838581917463251,246.7799372092106,32.57184898411294,219.359944185965,28.952754652544836,517.932559105336,98.26383498524686,2245.4197540665123,nan,-0.16058602069371652,-0.12995521722069714
-4.25,-4.8125,-3.6875,-1.8062778456851065,1.1937221543148935,2171,1698,10378,False,True,map,True,True,laplace_ok,-0.30627784568510663,0.35,0.1504367040162023,0.01339410363611016,-0.34182840627059197,0.012195746955341652,0.12504530055615323,0.011664378754359363,0.03213383719371286,0.028331031828665483,326.59808441917517,29.078598993995158,290.30940837260016,25.847643550217917,926.1979209378354,119.43495313407016,2256.8088917101727,nan,-0.22460264986519987,-0.1172257564053921
-3.5,-4.0625,-2.9375,-1.8376534388918402,1.1623465611081598,2461,1812,10825,False,True,map,True,True,laplace_ok,-0.33765343889184013,0.35,0.1781884381453791,0.013069155536740849,-0.3157593285084926,0.009766660394997576,0.1250803613184863,0.010038390746904841,0.09100255577687456,0.027077282165276072,438.52174627577796,32.16319177591923,389.7971078006915,28.589503800817095,1243.2531009718775,135.16841355115477,2506.2806148475634,nan,-0.2825324360586248,-0.03322689244986776
-2.75,-3.3125,-2.1875,-1.8227666696319675,1.1772333303680325,2516,1890,11116,False,True,map,True,True,laplace_ok,-0.3227666696319676,0.35,0.16992309872600528,0.012548660462289526,-0.32370870903097193,0.009898410466250295,0.12033046181318294,0.008986783808590072,0.0023464083788256947,0.026756918674720163,427.52651639462925,31.572429723120447,380.02357012855936,28.064381976107065,1259.9259355354,132.33068885566084,2558.9664358068594,nan,-0.33437537927399136,0.010666670243019427
-2.0,-2.5625,-1.4375,-1.7756599290029398,1.2243400709970602,2221,1941,10776,False,True,map,True,True,laplace_ok,-0.27565992900293984,0.35,0.15228545351894118,0.013342279890305486,-0.2951489838879494,0.011147891649616944,0.11540450446284083,0.010688381743254592,0.03670615324786039,0.029643983534798007,338.2259922655684,29.633203636368485,300.645326458283,26.340625454549766,1039.3019985447816,132.50181524843077,2213.0567482026686,nan,-0.3801314795112995,0.08498249562335009
-1.25,-1.8125,-0.6875,-1.6963332170047574,1.3036667829952426,2371,2059,10978,False,True,map,True,True,laplace_ok,-0.19633321700475725,0.35,0.12355225782263578,0.011990293840278653,-0.26551454542365815,0.01233374836296581,0.11235913175141361,0.01015719303197113,0.09444374392013327,0.0270351398829792,292.9424032974694,28.428986695300686,260.39324737552835,25.270210395822833,924.5521417783714,122.62097230831984,2458.0385023493704,nan,-0.41980073677054924,0.1542861913468911
-0.5,-1.0625,0.0625,-1.5847865336374198,1.4152134663625802,3369,2311,12132,True,True,map,True,True,laplace_ok,-0.0847865336374198,0.35,0.2947354493699196,0.01266877960520209,-0.02389759442512322,0.005011518463326043,0.09477138370796521,0.006363723580577571,0.020271077639774236,0.025457182135146694,992.963728927259,42.68111848992584,882.6344257131191,37.938771991045186,3715.4695518622693,296.22479888036383,2878.062195134526,nan,-0.4533831510517406,0.42948555662661736
0.25,-0.3125,0.8125,-1.398682350105095,1.601317649894905,3593,2537,12710,True,True,map,True,True,laplace_ok,0.10131764989490503,0.35,0.3123905120056517,0.01176015113153025,0.014167063092812364,0.003964048752635273,0.08841566010324982,0.004987176020494355,0.008005941402815948,0.02483504909727725,1122.4191096363065,42.25422301558819,997.7058752322724,37.5593093471895,4501.771027556239,305.2863493664335,2888.834205078421,nan,0.23323321517534173,-0.21906615208252936
1.0,0.4375,1.5625,-1.2917538887451743,1.7082461112548257,2331,2537,11728,False,True,map,True,True,laplace_ok,0.20824611125482562,0.35,0.11101715083339331,0.012821681383509018,0.28728873195635873,0.01741307455139722,0.13508491152213706,0.015236690464287115,-0.09390022146225491,0.02602504755320024,258.7809785926398,29.88733930495952,230.02753652679095,26.566523826630686,679.3335313550795,109.66754575833586,2472.634912396911,nan,0.2965931211860967,-0.009304389229737975
1.75,1.1875,2.3125,-1.16398560462438,1.83601439537562,2268,2497,11882,False,True,map,True,True,laplace_ok,0.3360143953756201,0.35,0.1119681049616081,0.012835048590824157,0.40413323838829285,0.017084223414760503,0.13329654012694675,0.015997026544758746,-0.07996605232062047,0.025998949971968707,253.94366205292715,29.10989020398919,225.72769960260192,25.8754579591015,675.5788495595538,112.11948834759701,2426.474894744827,nan,0.3857172487953373,0.01841598959295554
